people_ID,infect_prob
5549,56.103417
5398,52.06823
17904,51.371429
18322,56.747175
5119,52.477433
5705,55.087263
5977,48.163569
18125,55.603962
18080,51.515073
5946,54.771329
18677,53.708841
6046,55.775976
18317,49.455364
5892,46.165448
5300,55.013603
5291,47.671422
5819,53.647698
18444,55.761438
5294,57.61734
6055,54.3029
6064,51.725894
18667,55.971905
5541,54.65175
5991,54.548841
6244,55.220625
5837,57.642872
5827,54.70777
18697,53.08619
18146,56.718782
5920,46.482245
18111,49.426394
17933,56.179742
18607,50.409596
18248,50.729146
5831,45.512306
5184,49.320314
17934,53.302602
17746,46.422643
6202,50.472978
5199,53.833188
5884,53.185671
17728,50.649235
5657,49.046052
5144,50.200214
6217,56.252876
17677,46.690129
6026,54.060205
6233,51.643603
5446,56.675535
5962,52.827968
18423,55.49861
17715,57.550226
17841,48.688214
5800,52.569082
6187,54.175612
5361,57.111595
5384,55.758591
18797,49.428417
18287,47.30225
5558,48.495632
18790,52.248259
5771,50.920839
5209,55.187907
6243,46.558716
18747,55.682633
18587,56.351323
5086,49.724371
5443,49.517067
5148,47.663983
18649,46.658539
6278,53.731432
18204,52.639255
5422,56.613335
5467,47.731789
17923,57.996127
18320,54.993354
5094,50.467978
6088,47.731064
5429,46.750584
5529,46.92781
18218,48.710846
5679,54.438823
17913,55.237032
18576,51.79708
18724,50.765181
6238,50.913242
18637,54.284503
18748,51.138348
5252,55.436382
18075,54.813055
18222,53.201778
5273,52.206838
5886,46.372793
6033,49.347029
18291,53.351369
5616,57.889342
18166,51.694266
17692,51.346168
5219,48.841151
5988,50.053803
5504,49.918025
18129,46.891025
18440,55.651695
18488,51.3707
18131,47.648935
18849,51.424806
18162,54.385911
18829,57.743486
5156,54.988093
18013,53.068531
18804,52.565952
17708,47.107296
17795,49.651858
5811,51.352142
17936,50.448171
5221,50.335764
5845,45.799528
18490,54.888145
5126,52.883711
18367,55.102293
5767,57.187066
5438,51.246326
18746,48.621354
18883,55.507779
17822,48.602265
5535,54.213795
5447,49.576148
5804,55.742841
18729,54.317542
18032,55.673711
5570,48.562341
18837,53.588896
18690,48.287064
5245,50.200778
6123,47.625781
17916,49.733438
18859,47.643671
18232,46.916449
5954,48.581843
5308,45.170102
18458,54.06794
5813,49.580154
5914,48.789315
18561,51.761016
18114,56.280864
5590,53.322245
17848,54.816967
5309,48.847565
5110,55.850123
6192,51.172189
5079,47.071304
5640,53.534775
18067,51.30208
5695,48.014896
18620,50.003886
18215,55.400911
5626,49.609013
17720,50.097752
18548,54.078476
6280,57.413663
18449,48.307131
18450,52.082921
18005,47.108167
18831,48.679934
18683,51.628657
17764,53.792276
5439,46.339346
6322,50.122424
18280,46.995771
6172,53.621914
18466,55.297583
18359,52.985867
18002,51.936027
18334,57.325376
6110,48.437775
5486,54.170491
5251,55.863724
5919,49.327313
6215,54.260712
5812,56.014237
18156,46.005388
17650,50.843251
18415,53.169933
18160,48.92805
5928,51.841837
6056,56.751537
18025,45.925467
6054,50.719992
17681,48.141088
17776,46.331272
18133,54.870569
18708,49.438788
5394,54.954311
6119,54.303505
5270,51.680705
17959,53.339072
5406,51.891071
5950,50.426069
18168,56.243385
18029,51.969961
6239,53.115064
18467,56.973369
17964,53.427417
18656,54.491856
18552,51.250712
18079,50.909942
18678,55.922822
6039,45.083229
18185,46.461712
6203,45.846837
5360,53.565337
18909,48.198623
18196,57.552038
18632,55.022484
18512,48.446087
18034,55.124269
5268,52.369082
6223,50.692154
18631,50.05481
5373,47.996054
18696,49.495795
5789,53.795818
18900,51.091431
5681,55.377639
18283,47.338062
18847,56.270207
5159,54.373569
5551,55.572584
18074,48.899864
17784,46.194621
5335,47.384687
18903,52.64096
18062,48.600292
18630,45.658154
5599,47.360989
17999,53.384058
5701,47.627992
18827,53.699878
17970,55.183027
5419,55.012525
18581,52.852924
17861,56.343704
5393,53.632191
17806,55.918381
6129,48.530106
5161,56.6714
17804,51.530698
5780,49.06198
5479,52.999356
18086,49.345173
6248,48.499716
17798,53.067709
18157,53.942509
18272,50.152763
18022,48.161042
18770,46.828975
5230,45.682405
5565,56.686616
18539,55.216376
18167,51.525708
5615,51.198742
18307,52.740911
5397,46.051901
18102,45.314661
18324,48.909628
18099,55.972
18015,47.337402
5481,51.120229
18418,50.14738
17831,49.011595
6115,52.176411
17982,51.688499
18014,49.56391
18779,45.676505
18820,54.82965
18558,46.271239
18017,53.076585
17837,44.859133
5976,45.970214
18306,46.550596
6272,45.485834
18331,55.892973
5561,51.916097
17669,48.569433
18855,49.485291
5528,49.02162
18321,52.310808
18172,47.962386
18614,55.081683
17748,49.898542
17800,56.633979
5945,47.740422
18514,51.175575
5644,49.85149
5982,52.807575
5288,55.852144
6265,54.921797
5840,45.32626
17851,56.463955
18246,48.428371
6250,52.974286
5214,51.685382
18777,48.357476
6001,46.607251
5782,50.948557
5484,46.293428
5760,47.196947
6218,47.281007
5953,52.201379
18577,54.379624
6264,50.74137
17770,44.796902
18634,49.731351
5938,52.035785
6214,46.726687
5324,52.88164
18108,49.536641
18469,45.075407
18672,51.183847
18480,56.199952
18531,48.467009
6180,55.614139
5454,51.368101
5364,54.339667
18088,55.768718
17922,46.288524
6286,52.475642
18456,45.931555
17975,47.642127
18397,50.838882
5242,52.401227
5244,52.419375
18445,55.544838
18281,46.340166
5636,52.28031
17957,48.120457
18761,48.917382
17990,49.358235
5123,54.797767
5801,50.151387
6235,51.66708
6108,55.123428
5659,46.938831
18503,57.271573
5190,46.431552
18711,52.861276
18670,47.157065
18814,50.795112
18057,57.023389
18751,50.19056
18786,45.997021
6150,48.571554
18574,50.078187
18506,47.576149
18828,53.770718
6069,47.768205
5180,46.338634
6166,48.864971
17791,49.961327
5113,53.909458
17939,52.795741
6259,45.724419
17928,52.951823
17624,56.585015
17623,55.868698
18477,50.135604
17734,49.75154
18275,51.770242
17998,50.990967
17992,52.223879
5655,52.349537
5969,45.714852
5863,46.003471
18803,47.815745
5418,46.422667
5850,51.898058
5240,45.776903
5672,48.864166
6094,49.681974
5293,44.579047
5081,49.975185
5537,53.649144
5663,47.927822
17790,53.2721
6205,56.398655
6198,49.750018
5566,44.536543
5742,56.114823
6096,57.397022
6004,56.965888
5092,55.447954
18593,51.541256
6177,44.968095
5413,47.935386
5917,50.336668
5211,54.853196
5848,50.868204
17839,46.050772
5553,45.55713
18590,48.711378
5451,56.006667
6273,54.046066
17641,52.645326
5523,44.613742
17749,56.671569
6093,45.649188
5440,49.874694
18671,53.475518
5743,55.296318
17740,55.805048
5153,51.36206
17881,45.081348
18256,55.086188
18638,53.833681
5396,46.530305
17997,56.329655
17687,51.988841
18627,47.549269
5277,54.088944
18826,55.592339
5719,46.988203
5600,46.037914
18112,55.412576
5522,45.553343
18089,55.011942
5090,55.636474
5124,48.351683
18120,55.360171
5557,45.331728
5796,48.902324
17937,50.022314
18265,46.586124
18878,47.932018
5773,50.238397
18091,48.255674
5964,55.302093
18019,56.076086
5133,52.580034
6170,49.539443
17803,52.733448
5966,51.818492
18124,54.267116
18717,49.133084
5243,50.368837
17882,45.03053
18533,51.6527
18876,44.79778
18744,47.105878
5278,48.312762
5239,45.45697
5358,56.039012
5574,51.188618
5641,56.581254
18186,54.388587
17885,48.986006
5939,48.094213
5155,52.468281
5412,55.738895
17699,47.762451
17640,55.365934
18522,55.23939
17905,54.141654
5575,45.668928
5569,57.170112
5325,45.474079
18703,47.668838
17898,51.29549
18351,50.286605
18560,47.264361
5372,53.575522
17985,54.585398
5186,45.79976
5098,48.844866
18063,52.288947
6041,45.064549
5638,51.230842
18493,52.411819
18216,45.174059
18223,53.437156
5694,45.627348
5088,48.084455
18621,45.615504
5363,48.154637
5943,56.400005
5765,50.11019
17870,51.519853
5106,50.974706
18004,53.653012
17980,48.661032
5385,54.336952
5810,51.888326
6236,46.266081
18393,53.399214
5721,53.164517
18045,44.146328
18335,50.499241
18008,53.981084
5468,53.760241
18806,53.253084
17819,49.744094
5965,46.71846
18230,48.787647
5336,51.929618
5577,53.08483
18760,46.941736
17860,54.16418
18782,48.005286
6072,55.823036
17744,53.113545
18519,47.71112
17811,45.230565
5445,51.113798
5491,48.376735
5992,44.155548
5269,45.092653
18608,50.459656
5582,51.142406
5961,46.704499
18092,52.653813
17830,49.025295
17778,51.570477
6036,50.479528
17698,52.468387
5286,47.415559
18619,50.764617
6242,46.684029
5320,54.262016
6149,53.721634
18048,46.941935
17852,49.704019
6208,44.841317
18363,47.542475
5937,46.651356
6007,50.617477
5248,52.508517
17691,45.832172
5411,44.742888
5533,51.013666
5806,54.60968
5867,47.001883
5902,47.385758
5465,54.540303
5441,49.035418
5279,43.194977
17745,52.599066
18795,53.99351
18743,45.38792
18193,54.061062
5935,51.411598
5222,52.322219
5633,45.269759
5326,51.064743
6113,45.051624
17914,45.229546
18132,44.317826
18199,46.426138
6260,45.004192
17893,47.23461
5518,42.923358
5568,53.53631
5231,45.986785
5926,46.530602
6164,50.323567
18126,51.129731
17989,45.388947
18368,54.172882
5527,47.127244
17785,47.249281
5341,52.349476
5979,51.968865
17812,54.069474
5492,50.670786
5864,54.460389
18566,53.665693
18600,55.534064
6301,43.717143
17700,52.151122
17630,46.227132
5936,44.859862
18725,46.867725
5610,51.386797
17775,56.081234
17672,50.76138
5340,56.864774
18290,44.92895
18249,54.438126
17633,48.416897
18392,45.271543
18431,53.813682
6185,45.942509
6075,48.478352
18860,50.304984
6034,44.368135
5322,54.463166
5505,48.205071
6017,45.897742
5604,44.365478
18784,48.093642
17918,48.663368
17854,52.384737
5873,48.009251
5462,51.182232
17946,53.372496
6146,56.800949
18182,45.731695
17945,52.291015
18655,47.018116
18435,50.197146
18226,50.503867
18895,45.539026
5097,49.048198
5871,52.931276
18597,49.400226
18520,55.190778
6050,51.047173
18645,52.808435
5179,51.182233
18564,47.836073
5168,53.013145
18666,50.80123
5301,50.315066
18109,47.486302
6184,49.376142
5635,53.466504
6090,53.942431
6000,49.312165
5437,50.235745
5775,47.000896
5353,43.410309
5985,48.317932
17643,50.183966
18864,48.112544
5865,44.120893
6139,54.145519
5131,47.593985
18346,46.754336
18250,53.913298
5078,51.176162
5524,50.760873
18800,52.762882
5642,48.927001
6163,45.143682
6079,47.246821
5450,44.235825
6015,54.699653
18433,44.911108
18684,47.086142
17887,48.061561
5235,49.296809
5877,50.37309
18902,55.464785
6209,51.049662
5357,46.57334
18289,45.792087
18508,44.631544
5337,46.793002
5408,48.319215
5940,51.203415
18555,48.331213
18844,52.860726
6019,46.105629
18834,48.704355
5913,47.199415
18161,47.070063
18880,45.76127
18434,47.380746
18422,44.686667
5448,44.992549
5737,49.616656
5990,44.860927
5676,52.401083
18484,44.607933
18136,44.595421
18037,48.295893
6226,49.834173
18389,53.493037
18660,48.826267
5718,50.569083
18371,53.03357
6147,52.794955
5189,51.177389
18583,50.360882
5949,52.489473
5267,53.573223
5460,52.987641
5487,44.999624
18811,51.431598
6268,49.651146
18049,51.732519
5082,49.067153
17883,55.091853
18754,55.716203
18907,51.72994
5916,46.416859
5547,53.898094
17621,50.430438
5605,54.1639
5366,56.0244
18184,49.61189
5774,54.987258
5485,49.519968
5416,55.305535
18375,52.295011
18338,46.188248
5495,46.119418
18396,44.890321
18505,50.891351
18386,45.029641
5895,53.408652
18056,51.304357
5490,52.111895
5906,48.419483
5122,55.383229
18378,54.393469
18856,50.983213
17797,54.963393
17771,53.016672
18224,46.107203
17903,48.630713
6309,43.051968
18662,47.948641
18263,43.815868
18453,43.926935
5830,49.519183
17849,54.732068
18268,45.295663
17760,47.27489
18187,49.392668
5287,51.359076
18471,47.893004
6306,46.805445
5591,50.863676
5253,45.637784
18759,44.382136
18209,54.76944
17666,44.838218
18730,45.709187
18235,54.814689
5685,47.090325
18862,47.193356
18373,52.976883
18874,50.207828
18436,52.060018
6116,44.234438
17675,48.688733
17637,44.13758
17781,43.952967
6003,55.836773
17679,55.048612
5880,43.709446
18277,49.536216
17655,49.375879
6045,53.090812
18483,52.126
18540,48.682374
5802,44.832385
5295,47.308179
18891,48.998348
18234,53.176476
5874,53.635454
5876,51.9586
17835,52.976915
17642,44.451638
18644,54.89344
18152,47.992684
5597,46.272458
5202,51.296568
17977,52.594933
5793,43.368938
18206,45.392562
18604,46.762954
5691,53.029163
6216,55.018077
5272,49.392513
18213,51.01977
17829,44.016222
6029,50.303651
18734,44.111084
17988,53.922256
5095,44.698652
18815,45.4248
5115,51.734916
17855,45.677145
5777,54.359858
5647,52.955787
5894,53.212009
5167,48.303332
18888,47.213273
6152,47.268384
18624,46.302301
17995,51.543456
18259,46.39463
17979,45.578077
18381,43.234067
18824,49.234735
17620,44.622352
5878,45.31107
6118,50.543281
5377,52.838658
6230,48.252243
18140,47.229645
18468,47.478748
5304,49.945728
5736,54.003662
5125,47.901012
18629,54.173619
18200,49.828076
5585,46.338985
5952,46.154168
5152,52.25699
6285,53.629016
5630,53.998206
18723,47.974644
17845,48.839126
18532,53.161921
18669,43.610678
18171,53.596797
18384,44.413234
5283,50.953979
17924,45.298141
5307,50.142108
5732,45.519213
5750,47.404859
5915,44.142167
5752,47.060818
18481,50.089733
18473,49.884357
18060,51.476539
17866,48.175951
18817,48.418901
18100,53.433874
18507,54.021032
5927,45.259465
5534,47.5916
6200,49.136764
5670,51.82747
5314,53.79223
6294,44.189568
5612,43.175517
18527,46.355854
18742,44.991055
17705,51.249892
17906,48.872061
6199,52.707951
18549,49.259973
18551,46.762769
17940,50.673511
18036,53.29808
18097,48.499432
5154,46.547661
5432,45.241304
18808,54.580222
18836,48.266441
17707,45.563371
5731,47.394245
5452,53.291492
18402,44.182348
5312,44.482566
17827,46.955832
17846,44.865802
5820,43.897927
17834,50.631427
17789,54.449468
6100,52.471046
18128,47.870877
18694,53.16184
6002,51.233819
5995,46.033698
18261,46.020184
18722,47.507706
5758,49.684202
17929,47.928233
5233,43.653656
17807,47.89205
18148,51.014967
6174,43.816267
18712,47.815597
18006,47.31298
5417,45.829581
18247,53.805009
5660,51.607918
6296,46.307577
18379,55.115612
18681,44.432748
18217,54.563428
5414,51.196606
5433,49.259222
18143,52.847785
18406,43.617466
6221,53.368711
5611,52.290672
5887,48.319497
18810,48.984453
18905,48.556165
18602,43.647539
6142,45.619766
18253,47.07229
18719,54.675578
6086,44.14325
5182,54.228977
17981,51.056143
5809,45.404257
5901,43.547677
6160,46.209523
6126,45.735029
18867,52.547274
17721,53.275578
18894,44.712506
17872,52.449429
6143,49.041825
6158,52.054128
6183,45.236299
18733,47.148985
5128,45.22418
17645,44.373326
6279,43.8475
18689,43.940859
5978,46.808446
5555,51.251944
5703,46.087834
5163,43.583443
5147,47.423579
17762,50.334717
18412,41.890359
5112,46.008566
18713,52.702897
5763,43.420559
17625,44.140722
5105,49.149764
5707,47.316506
18718,49.80824
5975,48.246989
18538,45.399535
18164,49.590616
5136,51.934462
18534,52.362269
5861,48.409148
5621,51.253154
5776,45.602448
18214,54.358107
5509,43.988607
17894,54.245266
17912,43.448404
17818,48.946328
5077,51.654755
18417,53.658028
5165,50.923975
18479,45.94608
18858,50.25942
17955,50.540863
17756,54.393446
6040,50.917491
17961,52.945486
18145,47.439264
18663,48.758493
17833,53.025926
18122,44.923064
18659,51.943947
5192,53.222055
18543,45.156643
18781,54.238016
6262,46.324825
18823,47.139989
18041,44.201539
18304,54.113987
5584,49.015152
5808,53.682954
5629,49.413082
18432,45.308944
17737,48.540503
18130,46.274166
18233,54.796588
18446,51.328615
5455,46.735148
6222,47.668958
18494,49.783395
18284,45.3978
5980,46.833996
18198,53.86002
18179,43.098281
5134,50.361848
17629,48.28568
18009,44.259257
17930,50.513835
5250,46.103713
5104,48.50644
5162,51.972737
5456,52.117582
17779,46.326496
17659,43.488026
17710,48.196914
18313,44.03705
5391,52.567213
5567,47.650333
5868,42.961608
18137,52.726994
5646,53.660431
5327,47.212052
6254,45.478373
